country,mw,layer,seed,nodes,n_completed,n_truncated,energy_kwh,ci_weighted_mean,cfe_canonical_pct,co2_g_it,co2_g_facility,source,_wall_s,v1_n_jobs,d_cfe_vs_fcfs_pp,d_ci_vs_fcfs_g,d_cfe_vs_easy_fcfs_pp,d_ci_vs_easy_fcfs_g,d_cfe_vs_saf_pp,d_ci_vs_saf_g,d_cfe_vs_replay_pp,d_ci_vs_replay_g
CH,10,fsla_none,6,6667,,,3622.6933,31.1372,96.1078,111083.3748,189650.3234,v1_fsla_dispatcher,0.0000,20000.0000,0.2705,2.1641,0.2705,2.1641,0.2705,2.1641,0.2705,2.1641
CH,10,fsla_none,7,6667,,,3622.6933,31.1372,96.1078,111083.3748,189650.3234,v1_fsla_dispatcher,0.0000,20000.0000,0.2705,2.1641,0.2705,2.1641,0.2705,2.1641,0.2705,2.1641
CH,10,replay,0,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,1,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,2,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,3,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,4,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,5,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,6,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,replay,7,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,0,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,1,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,2,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,3,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,4,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,5,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,6,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10,saf,7,6667,20000.0000,0.0000,2392.4925,33.3013,95.8373,79673.0544,95607.6653,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,easy_fcfs,0,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,1,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,2,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,3,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,4,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,5,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,6,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,easy_fcfs,7,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,0,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,1,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,2,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,3,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,4,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,5,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,6,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fcfs,7,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,fsla_M0,0,33333,,,34941.1417,32.4290,95.9464,1111979.3570,20341643.2959,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727
CH,50,fsla_M0,1,33333,,,34941.1417,32.3468,95.9567,1110085.0045,20597690.5683,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M0,2,33333,,,34941.1417,32.3700,95.9537,1110667.3763,20547009.2955,v1_fsla_dispatcher,0.0000,20000.0000,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317
CH,50,fsla_M0,3,33333,,,34941.1417,32.4289,95.9464,1112048.7308,20345889.0457,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728
CH,50,fsla_M0,4,33333,,,34941.1417,32.3468,95.9566,1110321.7153,20590294.4011,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M0,5,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M0,6,33333,,,34941.1417,32.3468,95.9566,1110089.1619,20598239.5768,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M0,7,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M1,0,33333,,,34941.1417,32.4290,95.9464,1111979.3570,20341643.2959,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727
CH,50,fsla_M1,1,33333,,,34941.1417,32.3468,95.9567,1110085.0045,20597690.5683,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M1,2,33333,,,34941.1417,32.3700,95.9537,1110667.3763,20547009.2955,v1_fsla_dispatcher,0.0000,20000.0000,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317
CH,50,fsla_M1,3,33333,,,34941.1417,32.4289,95.9464,1112048.7308,20345889.0457,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728
CH,50,fsla_M1,4,33333,,,34941.1417,32.3468,95.9566,1110321.7153,20590294.4011,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M1,5,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M1,6,33333,,,34941.1417,32.3468,95.9566,1110089.1619,20598239.5768,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M1,7,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M2,0,33333,,,34941.1417,32.4290,95.9464,1111979.3570,20341643.2959,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727
CH,50,fsla_M2,1,33333,,,34941.1417,32.3468,95.9567,1110085.0045,20597690.5683,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M2,2,33333,,,34941.1417,32.3700,95.9537,1110667.3763,20547009.2955,v1_fsla_dispatcher,0.0000,20000.0000,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317
CH,50,fsla_M2,3,33333,,,34941.1417,32.4289,95.9464,1112048.7308,20345889.0457,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728
CH,50,fsla_M2,4,33333,,,34941.1417,32.3468,95.9566,1110321.7153,20590294.4011,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M2,5,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M2,6,33333,,,34941.1417,32.3468,95.9566,1110089.1619,20598239.5768,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M2,7,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M3,0,33333,,,34941.1417,32.4290,95.9464,1111979.3570,20341643.2959,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727,0.1091,0.8727
CH,50,fsla_M3,1,33333,,,34941.1417,32.3468,95.9567,1110085.0045,20597690.5683,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M3,2,33333,,,34941.1417,32.3700,95.9537,1110667.3763,20547009.2955,v1_fsla_dispatcher,0.0000,20000.0000,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317,0.1165,0.9317
CH,50,fsla_M3,3,33333,,,34941.1417,32.4289,95.9464,1112048.7308,20345889.0457,v1_fsla_dispatcher,0.0000,20000.0000,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728,0.1091,0.8728
CH,50,fsla_M3,4,33333,,,34941.1417,32.3468,95.9566,1110321.7153,20590294.4011,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M3,5,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_M3,6,33333,,,34941.1417,32.3468,95.9566,1110089.1619,20598239.5768,v1_fsla_dispatcher,0.0000,20000.0000,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549,0.1194,0.9549
CH,50,fsla_M3,7,33333,,,34941.1417,32.4057,95.9493,1111728.0398,20390551.0153,v1_fsla_dispatcher,0.0000,20000.0000,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959,0.1120,0.8959
CH,50,fsla_none,0,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,1,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,2,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,3,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,4,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,5,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,6,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,fsla_none,7,33333,,,18029.1283,31.1420,96.1073,552776.7768,7482899.7225,v1_fsla_dispatcher,0.0000,20000.0000,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597,0.2700,2.1597
CH,50,replay,0,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,1,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,2,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,3,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,4,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,5,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,6,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,replay,7,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
CH,50,saf,0,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,1,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,2,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,3,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,4,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,5,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,6,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50,saf,7,33333,20000.0000,0.0000,11867.9133,33.3017,95.8373,395221.5248,474265.8298,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,0,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,1,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,2,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,3,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,4,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,5,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,6,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,easy_fcfs,7,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,0,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,1,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,2,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,3,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,4,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,5,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,6,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fcfs,7,667,20000.0000,0.0000,259.4721,345.5745,56.8032,89666.9305,107600.3166,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DE,1,fsla_M0,0,667,,,765.1275,305.4449,61.8194,227751.6448,269591.9394,v1_fsla_dispatcher,0.0000,20000.0000,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296
DE,1,fsla_M0,1,667,,,866.8525,310.6882,61.1640,258840.8147,304878.0342,v1_fsla_dispatcher,0.0000,20000.0000,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863
DE,1,fsla_M0,2,667,,,866.8525,310.6666,61.1667,259244.6135,305994.5585,v1_fsla_dispatcher,0.0000,20000.0000,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079
DE,1,fsla_M0,3,667,,,765.1525,305.4429,61.8196,227774.6488,269569.3685,v1_fsla_dispatcher,0.0000,20000.0000,5.0165,40.1316,5.0165,40.1316,5.0165,40.1316,5.0165,40.1316
DE,1,fsla_M0,4,667,,,866.8525,310.6589,61.1676,259323.7883,307639.3904,v1_fsla_dispatcher,0.0000,20000.0000,4.3644,34.9156,4.3644,34.9156,4.3644,34.9156,4.3644,34.9156
DE,1,fsla_M0,5,667,,,866.8525,310.6930,61.1634,258824.5222,304834.1998,v1_fsla_dispatcher,0.0000,20000.0000,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815
DE,1,fsla_M0,6,667,,,866.8525,310.6898,61.1638,258868.0412,305117.9182,v1_fsla_dispatcher,0.0000,20000.0000,4.3606,34.8847,4.3606,34.8847,4.3606,34.8847,4.3606,34.8847
DE,1,fsla_M0,7,667,,,866.8525,310.6930,61.1634,258824.5222,304834.1998,v1_fsla_dispatcher,0.0000,20000.0000,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815
DE,1,fsla_M1,0,667,,,765.1275,305.4449,61.8194,227751.6448,269591.9394,v1_fsla_dispatcher,0.0000,20000.0000,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296
DE,1,fsla_M1,1,667,,,866.8525,310.6882,61.1640,258840.8147,304878.0342,v1_fsla_dispatcher,0.0000,20000.0000,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863
DE,1,fsla_M1,2,667,,,866.8525,310.6666,61.1667,259244.6135,305994.5585,v1_fsla_dispatcher,0.0000,20000.0000,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079
DE,1,fsla_M1,3,667,,,765.1525,305.4429,61.8196,227774.6488,269569.3685,v1_fsla_dispatcher,0.0000,20000.0000,5.0165,40.1316,5.0165,40.1316,5.0165,40.1316,5.0165,40.1316
DE,1,fsla_M1,4,667,,,866.8525,310.6589,61.1676,259323.7883,307639.3904,v1_fsla_dispatcher,0.0000,20000.0000,4.3644,34.9156,4.3644,34.9156,4.3644,34.9156,4.3644,34.9156
DE,1,fsla_M1,5,667,,,866.8525,310.6930,61.1634,258824.5222,304834.1998,v1_fsla_dispatcher,0.0000,20000.0000,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815
DE,1,fsla_M1,6,667,,,866.8525,310.6898,61.1638,258868.0412,305117.9182,v1_fsla_dispatcher,0.0000,20000.0000,4.3606,34.8847,4.3606,34.8847,4.3606,34.8847,4.3606,34.8847
DE,1,fsla_M1,7,667,,,866.8525,310.6930,61.1634,258824.5222,304834.1998,v1_fsla_dispatcher,0.0000,20000.0000,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815,4.3602,34.8815
DE,1,fsla_M2,0,667,,,765.1275,305.4449,61.8194,227751.6448,269591.9394,v1_fsla_dispatcher,0.0000,20000.0000,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296,5.0162,40.1296
DE,1,fsla_M2,1,667,,,866.8525,310.6882,61.1640,258840.8147,304878.0342,v1_fsla_dispatcher,0.0000,20000.0000,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863,4.3608,34.8863
DE,1,fsla_M2,2,667,,,866.8525,310.6666,61.1667,259244.6135,305994.5585,v1_fsla_dispatcher,0.0000,20000.0000,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079,4.3635,34.9079
