country,mw,nodes,layer,mechanism,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,avg_pue,jain_fairness,cfe_lift_pp_vs_none,cfe_abs_lift_pp_vs_none,ci_weighted_lift_g,co2_avoided_tonnes_y,delta_facility_pp
CH,1.0000,667,fsla,M3,20260521,1994,6378.2154,192912.0858,246975.4285,2.3471,43.3429,100.0000,29.8969,12.2179,139.4615,348.8988,1.2695,0.7598,-1.9260,0.0000,0.7164,-0.0217,-7.7677
CH,1.0000,667,pue,none,20260521,1994,12196.5000,366885.1064,431257.7372,4.4638,44.5213,100.0000,30.6055,15.4610,172.6894,457.1975,1.2173,0.7021,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,pue,GridPilot-PUE,20260521,1994,6378.2154,189903.9748,230880.5702,2.3105,46.7258,100.0000,30.5768,14.4720,159.8359,413.0286,1.1357,0.7193,2.2045,0.0000,0.0287,2.1533,46.4634
CH,1.0000,667,fsla,none,20260522,1994,6375.8483,191128.5054,229173.8714,2.3254,45.2689,100.0000,30.6133,16.3300,181.0000,469.4052,1.1681,0.9089,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,fsla,M0,20260522,1994,6378.2154,190105.7792,237618.9321,2.3130,46.4989,100.0000,29.8666,10.8034,139.4615,253.4162,1.2563,0.8537,1.2300,0.0000,0.7467,0.0124,-3.6850
CH,1.0000,667,fsla,M1,20260522,1994,6378.2154,190105.7792,237618.9321,2.3130,46.4989,100.0000,29.8666,10.8034,139.4615,253.4162,1.2563,0.8537,1.2300,0.0000,0.7467,0.0124,-3.6850
CH,1.0000,667,fsla,M2,20260522,1994,6378.2154,190105.7792,237618.9321,2.3130,46.4989,100.0000,29.8666,10.8034,139.4615,253.4162,1.2563,0.8537,1.2300,0.0000,0.7467,0.0124,-3.6850
CH,1.0000,667,fsla,M3,20260522,1994,6378.2154,190105.7792,237618.9321,2.3130,46.4989,100.0000,29.8666,10.8034,139.4615,253.4162,1.2563,0.8537,1.2300,0.0000,0.7467,0.0124,-3.6850
CH,1.0000,667,pue,none,20260522,1994,12196.5000,366885.1064,431257.7372,4.4638,44.5213,100.0000,30.6055,15.4610,172.6894,457.1975,1.2173,0.8893,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,pue,GridPilot-PUE,20260522,1994,6378.2154,190492.2721,231809.7684,2.3177,46.0642,100.0000,30.6014,14.6674,162.4053,421.0545,1.1822,0.8988,1.5429,0.0000,0.0042,2.1461,46.2480
CH,1.0000,667,fsla,none,20260523,1994,6375.8483,191128.5054,229173.8714,2.3254,45.2689,100.0000,30.6133,16.3300,181.0000,469.4052,1.1681,0.9278,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,fsla,M0,20260523,1994,6378.2154,189290.1871,233592.0246,2.3030,47.4161,100.0000,30.1643,12.5949,143.3243,311.3341,1.1649,0.8938,2.1472,0.0000,0.4490,0.0224,-1.9279
CH,1.0000,667,fsla,M1,20260523,1994,6378.2154,189290.1871,233592.0246,2.3030,47.4161,100.0000,30.1643,12.5949,143.3243,311.3341,1.1649,0.8938,2.1472,0.0000,0.4490,0.0224,-1.9279
CH,1.0000,667,fsla,M2,20260523,1994,6378.2154,189290.1871,233592.0246,2.3030,47.4161,100.0000,30.1643,12.5949,143.3243,311.3341,1.1649,0.8938,2.1472,0.0000,0.4490,0.0224,-1.9279
CH,1.0000,667,fsla,M3,20260523,1994,6378.2154,189290.1871,233592.0246,2.3030,47.4161,100.0000,30.1643,12.5949,143.3243,311.3341,1.1649,0.8938,2.1472,0.0000,0.4490,0.0224,-1.9279
CH,1.0000,667,pue,none,20260523,1994,12196.5000,366885.1064,431257.7372,4.4638,44.5213,100.0000,30.6055,15.4610,172.6894,457.1975,1.2173,0.9139,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,pue,GridPilot-PUE,20260523,1994,6378.2154,190311.9079,232107.2303,2.3155,46.2671,100.0000,30.5966,14.2958,159.0564,411.2177,1.2095,0.8961,1.7458,0.0000,0.0089,2.1483,46.1790
CH,1.0000,667,fsla,none,20260524,1994,6375.8483,191128.5054,229173.8714,2.3254,45.2689,100.0000,30.6133,16.3300,181.0000,469.4052,1.1681,0.6827,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,fsla,M0,20260524,1994,6378.2154,190636.1320,232210.8421,2.3194,45.9024,100.0000,30.4412,13.9847,155.6742,340.9534,1.2651,0.4093,0.6335,0.0000,0.1721,0.0060,-1.3252
CH,1.0000,667,fsla,M1,20260524,1994,6378.2154,190636.1320,232210.8421,2.3194,45.9024,100.0000,30.4412,13.9847,155.6742,340.9534,1.2651,0.4093,0.6335,0.0000,0.1721,0.0060,-1.3252
CH,1.0000,667,fsla,M2,20260524,1994,6378.2154,190636.1320,232210.8421,2.3194,45.9024,100.0000,30.4412,13.9847,155.6742,340.9534,1.2651,0.4093,0.6335,0.0000,0.1721,0.0060,-1.3252
CH,1.0000,667,fsla,M3,20260524,1994,6378.2154,190636.1320,232210.8421,2.3194,45.9024,100.0000,30.4412,13.9847,155.6742,340.9534,1.2651,0.4093,0.6335,0.0000,0.1721,0.0060,-1.3252
CH,1.0000,667,pue,none,20260524,1994,12196.5000,366885.1064,431257.7372,4.4638,44.5213,100.0000,30.6055,15.4610,172.6894,457.1975,1.2173,0.7062,0.0000,0.0000,0.0000,0.0000,0.0000
CH,1.0000,667,pue,GridPilot-PUE,20260524,1994,6378.2154,190400.2565,231829.5417,2.3165,46.1677,100.0000,30.6033,14.4173,161.7491,413.0286,1.1885,0.0201,1.6464,0.0000,0.0023,2.1472,46.2434
CH,10.0000,6667,fsla,none,20260517,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.8622,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260517,1994,60331.3467,1795741.4623,3810014.6792,21.8482,46.7917,100.0000,30.2310,12.2897,144.6271,296.6027,2.0148,0.9204,0.8277,0.0000,0.3604,0.0787,0.5661
CH,10.0000,6667,fsla,M1,20260517,1994,60331.3467,1795741.4623,3810014.6792,21.8482,46.7917,100.0000,30.2310,12.2897,144.6271,296.6027,2.0148,0.9204,0.8277,0.0000,0.3604,0.0787,0.5661
CH,10.0000,6667,fsla,M2,20260517,1994,60331.3467,1795741.4623,3810014.6792,21.8482,46.7917,100.0000,30.2310,12.2897,144.6271,296.6027,2.0148,0.9204,0.8277,0.0000,0.3604,0.0787,0.5661
CH,10.0000,6667,fsla,M3,20260517,1994,60331.3467,1795741.4623,3810014.6792,21.8482,46.7917,100.0000,30.2310,12.2897,144.6271,296.6027,2.0148,0.9204,0.8277,0.0000,0.3604,0.0787,0.5661
CH,10.0000,6667,pue,none,20260517,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260517,1994,60331.3467,1798716.0883,3832681.0165,21.8844,46.4381,100.0000,30.6713,13.3818,147.0844,377.5530,2.0413,0.9377,1.7195,0.0000,-0.0563,20.3124,48.3641
CH,10.0000,6667,fsla,none,20260518,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.9237,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260518,1994,60331.3467,1793337.1181,3795308.9020,21.8189,47.0776,100.0000,30.0504,10.7673,132.2448,241.2270,1.9627,0.9097,1.1135,0.0000,0.5410,0.1079,0.9499
CH,10.0000,6667,fsla,M1,20260518,1994,60331.3467,1793337.1181,3795308.9020,21.8189,47.0776,100.0000,30.0504,10.7673,132.2448,241.2270,1.9627,0.9097,1.1135,0.0000,0.5410,0.1079,0.9499
CH,10.0000,6667,fsla,M2,20260518,1994,60331.3467,1793337.1181,3795308.9020,21.8189,47.0776,100.0000,30.0504,10.7673,132.2448,241.2270,1.9627,0.9097,1.1135,0.0000,0.5410,0.1079,0.9499
CH,10.0000,6667,fsla,M3,20260518,1994,60331.3467,1793337.1181,3795308.9020,21.8189,47.0776,100.0000,30.0504,10.7673,132.2448,241.2270,1.9627,0.9097,1.1135,0.0000,0.5410,0.1079,0.9499
CH,10.0000,6667,pue,none,20260518,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.9434,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260518,1994,60331.3467,1793938.7627,3872192.9812,21.8263,47.0061,100.0000,30.6567,13.3818,147.7009,377.2385,2.0992,0.9366,2.2875,0.0000,-0.0417,20.3705,47.8317
CH,10.0000,6667,fsla,none,20260519,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.7309,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260519,1994,60331.3467,1787374.8962,3770900.4073,21.7464,47.7865,100.0000,29.8618,10.3329,130.5231,252.7659,1.9246,0.6888,1.8224,0.0000,0.7296,0.1805,1.5869
CH,10.0000,6667,fsla,M1,20260519,1994,60331.3467,1787374.8962,3770900.4073,21.7464,47.7865,100.0000,29.8618,10.3329,130.5231,252.7659,1.9246,0.6888,1.8224,0.0000,0.7296,0.1805,1.5869
CH,10.0000,6667,fsla,M2,20260519,1994,60331.3467,1787374.8962,3770900.4073,21.7464,47.7865,100.0000,29.8618,10.3329,130.5231,252.7659,1.9246,0.6888,1.8224,0.0000,0.7296,0.1805,1.5869
CH,10.0000,6667,fsla,M3,20260519,1994,60331.3467,1787374.8962,3770900.4073,21.7464,47.7865,100.0000,29.8618,10.3329,130.5231,252.7659,1.9246,0.6888,1.8224,0.0000,0.7296,0.1805,1.5869
CH,10.0000,6667,pue,none,20260519,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260519,1994,60331.3467,1799480.0440,3817119.4851,21.8937,46.3472,100.0000,30.6780,13.2868,147.0844,377.5530,1.9703,0.7489,1.6287,0.0000,-0.0630,20.3031,48.5737
CH,10.0000,6667,fsla,none,20260520,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.8020,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260520,1994,60331.3467,1808864.9071,3755595.6055,22.0079,45.2315,100.0000,29.9892,10.9128,137.0292,263.1739,1.8921,0.7888,-0.7326,0.0000,0.6022,-0.0810,1.9863
CH,10.0000,6667,fsla,M1,20260520,1994,60331.3467,1808864.9071,3755595.6055,22.0079,45.2315,100.0000,29.9892,10.9128,137.0292,263.1739,1.8921,0.7888,-0.7326,0.0000,0.6022,-0.0810,1.9863
CH,10.0000,6667,fsla,M2,20260520,1994,60331.3467,1808864.9071,3755595.6055,22.0079,45.2315,100.0000,29.9892,10.9128,137.0292,263.1739,1.8921,0.7888,-0.7326,0.0000,0.6022,-0.0810,1.9863
CH,10.0000,6667,fsla,M3,20260520,1994,60331.3467,1808864.9071,3755595.6055,22.0079,45.2315,100.0000,29.9892,10.9128,137.0292,263.1739,1.8921,0.7888,-0.7326,0.0000,0.6022,-0.0810,1.9863
CH,10.0000,6667,pue,none,20260520,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.8214,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260520,1994,60331.3467,1797023.0682,3819103.8505,21.8638,46.6394,100.0000,30.6180,13.6504,149.7963,377.5530,1.9687,0.8549,1.9208,0.0000,-0.0031,20.3330,48.5470
CH,10.0000,6667,fsla,none,20260521,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260521,1994,60331.3467,1818764.9519,3677766.6421,22.1283,44.0544,100.0000,29.9107,11.7443,127.0000,328.5742,1.7851,0.7809,-1.9097,0.0000,0.6807,-0.2014,4.0175
CH,10.0000,6667,fsla,M1,20260521,1994,60331.3467,1818764.9519,3677766.6421,22.1283,44.0544,100.0000,29.9107,11.7443,127.0000,328.5742,1.7851,0.7809,-1.9097,0.0000,0.6807,-0.2014,4.0175
CH,10.0000,6667,fsla,M2,20260521,1994,60331.3467,1818764.9519,3677766.6421,22.1283,44.0544,100.0000,29.9107,11.7443,127.0000,328.5742,1.7851,0.7809,-1.9097,0.0000,0.6807,-0.2014,4.0175
CH,10.0000,6667,fsla,M3,20260521,1994,60331.3467,1818764.9519,3677766.6421,22.1283,44.0544,100.0000,29.9107,11.7443,127.0000,328.5742,1.7851,0.7809,-1.9097,0.0000,0.6807,-0.2014,4.0175
CH,10.0000,6667,pue,none,20260521,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.7399,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260521,1994,60331.3467,1794670.4550,3859318.9081,21.8352,46.9191,100.0000,30.6117,13.7547,149.7963,411.2177,2.0441,0.7560,2.2005,0.0000,0.0033,20.3616,48.0052
CH,10.0000,6667,fsla,none,20260522,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.8981,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260522,1994,60331.3467,1793407.1876,3762549.7585,21.8198,47.0693,100.0000,29.9713,10.2317,127.5759,247.8151,1.9818,0.8315,1.1052,0.0000,0.6201,0.1071,1.8048
CH,10.0000,6667,fsla,M1,20260522,1994,60331.3467,1793407.1876,3762549.7585,21.8198,47.0693,100.0000,29.9713,10.2317,127.5759,247.8151,1.9818,0.8315,1.1052,0.0000,0.6201,0.1071,1.8048
CH,10.0000,6667,fsla,M2,20260522,1994,60331.3467,1793407.1876,3762549.7585,21.8198,47.0693,100.0000,29.9713,10.2317,127.5759,247.8151,1.9818,0.8315,1.1052,0.0000,0.6201,0.1071,1.8048
CH,10.0000,6667,fsla,M3,20260522,1994,60331.3467,1793407.1876,3762549.7585,21.8198,47.0693,100.0000,29.9713,10.2317,127.5759,247.8151,1.9818,0.8315,1.1052,0.0000,0.6201,0.1071,1.8048
CH,10.0000,6667,pue,none,20260522,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.8626,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260522,1994,60331.3467,1799219.8138,3832946.4088,21.8905,46.3782,100.0000,30.6210,13.7547,151.9516,411.2177,1.9962,0.8844,1.6596,0.0000,-0.0060,20.3062,48.3605
CH,10.0000,6667,fsla,none,20260523,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.8985,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260523,1994,60331.3467,1786783.2319,3840342.8066,21.7392,47.8568,100.0000,30.1890,11.7506,133.0378,284.0093,2.0036,0.9024,1.8927,0.0000,0.4024,0.1877,-0.2254
CH,10.0000,6667,fsla,M1,20260523,1994,60331.3467,1786783.2319,3840342.8066,21.7392,47.8568,100.0000,30.1890,11.7506,133.0378,284.0093,2.0036,0.9024,1.8927,0.0000,0.4024,0.1877,-0.2254
CH,10.0000,6667,fsla,M2,20260523,1994,60331.3467,1786783.2319,3840342.8066,21.7392,47.8568,100.0000,30.1890,11.7506,133.0378,284.0093,2.0036,0.9024,1.8927,0.0000,0.4024,0.1877,-0.2254
CH,10.0000,6667,fsla,M3,20260523,1994,60331.3467,1786783.2319,3840342.8066,21.7392,47.8568,100.0000,30.1890,11.7506,133.0378,284.0093,2.0036,0.9024,1.8927,0.0000,0.4024,0.1877,-0.2254
CH,10.0000,6667,pue,none,20260523,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.9322,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260523,1994,60331.3467,1798817.8353,3822371.2421,21.8856,46.4260,100.0000,30.6335,13.4827,149.0162,377.5530,2.0409,0.9031,1.7074,0.0000,-0.0185,20.3111,48.5030
CH,10.0000,6667,fsla,none,20260524,1994,60314.7771,1802207.7595,3831705.9480,21.9269,45.9641,100.0000,30.5914,15.1422,172.4286,457.1975,2.0069,0.7087,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,fsla,M0,20260524,1994,60331.3467,1797831.9532,3825618.6535,21.8736,46.5432,100.0000,30.4338,12.7232,149.0162,338.6486,1.9633,0.4439,0.5791,0.0000,0.1576,0.0532,0.1589
CH,10.0000,6667,fsla,M1,20260524,1994,60331.3467,1797831.9532,3825618.6535,21.8736,46.5432,100.0000,30.4338,12.7232,149.0162,338.6486,1.9633,0.4439,0.5791,0.0000,0.1576,0.0532,0.1589
CH,10.0000,6667,fsla,M2,20260524,1994,60331.3467,1797831.9532,3825618.6535,21.8736,46.5432,100.0000,30.4338,12.7232,149.0162,338.6486,1.9633,0.4439,0.5791,0.0000,0.1576,0.0532,0.1589
CH,10.0000,6667,fsla,M3,20260524,1994,60331.3467,1797831.9532,3825618.6535,21.8736,46.5432,100.0000,30.4338,12.7232,149.0162,338.6486,1.9633,0.4439,0.5791,0.0000,0.1576,0.0532,0.1589
CH,10.0000,6667,pue,none,20260524,1994,115401.0000,3468224.5515,7422508.2447,42.1967,44.7186,100.0000,30.6150,14.2801,159.1382,411.2177,2.0330,0.7360,0.0000,0.0000,0.0000,0.0000,0.0000
CH,10.0000,6667,pue,GridPilot-PUE,20260524,1994,60331.3467,1799317.8730,3821761.3738,21.8917,46.3665,100.0000,30.6350,13.5647,149.7963,411.2177,1.9824,0.7543,1.6480,0.0000,-0.0200,20.3050,48.5112
CH,50.0000,33333,fsla,none,20260517,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.7223,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260517,1994,300102.6346,8931129.4478,197264812.4811,108.6621,46.8233,100.0000,30.2371,12.2588,144.1793,296.6027,19.9976,0.9246,0.8205,0.0000,0.3582,0.3884,1.5585
CH,50.0000,33333,fsla,M1,20260517,1994,300102.6346,8931129.4478,197264812.4811,108.6621,46.8233,100.0000,30.2371,12.2588,144.1793,296.6027,19.9976,0.9246,0.8205,0.0000,0.3582,0.3884,1.5585
CH,50.0000,33333,fsla,M2,20260517,1994,300102.6346,8931129.4478,197264812.4811,108.6621,46.8233,100.0000,30.2371,12.2588,144.1793,296.6027,19.9976,0.9246,0.8205,0.0000,0.3582,0.3884,1.5585
CH,50.0000,33333,fsla,M3,20260517,1994,300102.6346,8931129.4478,197264812.4811,108.6621,46.8233,100.0000,30.2371,12.2588,144.1793,296.6027,19.9976,0.9246,0.8205,0.0000,0.3582,0.3884,1.5585
CH,50.0000,33333,pue,none,20260517,1994,573970.5000,17248429.4060,393503620.7227,209.8559,44.7372,100.0000,30.6146,14.1739,157.9583,411.2177,20.4587,0.9216,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,pue,GridPilot-PUE,20260517,1994,300102.6346,8947224.3496,200710757.6442,108.8579,46.4386,100.0000,30.6754,13.2409,144.6271,377.5530,20.5819,0.9412,1.7014,0.0000,-0.0608,100.9980,48.9939
CH,50.0000,33333,fsla,none,20260518,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.9473,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260518,1994,300102.6346,8919532.4259,198004096.8567,108.5210,47.1005,100.0000,30.0537,10.5630,131.6008,241.0000,18.9618,0.8679,1.0977,0.0000,0.5417,0.5295,1.1896
CH,50.0000,33333,fsla,M1,20260518,1994,300102.6346,8919532.4259,198004096.8567,108.5210,47.1005,100.0000,30.0537,10.5630,131.6008,241.0000,18.9618,0.8679,1.0977,0.0000,0.5417,0.5295,1.1896
CH,50.0000,33333,fsla,M2,20260518,1994,300102.6346,8919532.4259,198004096.8567,108.5210,47.1005,100.0000,30.0537,10.5630,131.6008,241.0000,18.9618,0.8679,1.0977,0.0000,0.5417,0.5295,1.1896
CH,50.0000,33333,fsla,M3,20260518,1994,300102.6346,8919532.4259,198004096.8567,108.5210,47.1005,100.0000,30.0537,10.5630,131.6008,241.0000,18.9618,0.8679,1.0977,0.0000,0.5417,0.5295,1.1896
CH,50.0000,33333,pue,none,20260518,1994,573970.5000,17248429.4060,393503620.7227,209.8559,44.7372,100.0000,30.6146,14.1739,157.9583,411.2177,20.4587,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,pue,GridPilot-PUE,20260518,1994,300102.6346,8922263.0542,206174910.9890,108.5542,47.0352,100.0000,30.6555,13.3363,144.1571,377.2385,21.8711,0.9409,2.2980,0.0000,-0.0409,101.3017,47.6053
CH,50.0000,33333,fsla,none,20260519,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.7245,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260519,1994,300102.6346,8889093.7809,195693682.7285,108.1506,47.8280,100.0000,29.8612,10.3372,129.7327,246.8951,19.3396,0.6230,1.8252,0.0000,0.7341,0.8999,2.3425
CH,50.0000,33333,fsla,M1,20260519,1994,300102.6346,8889093.7809,195693682.7285,108.1506,47.8280,100.0000,29.8612,10.3372,129.7327,246.8951,19.3396,0.6230,1.8252,0.0000,0.7341,0.8999,2.3425
CH,50.0000,33333,fsla,M2,20260519,1994,300102.6346,8889093.7809,195693682.7285,108.1506,47.8280,100.0000,29.8612,10.3372,129.7327,246.8951,19.3396,0.6230,1.8252,0.0000,0.7341,0.8999,2.3425
CH,50.0000,33333,fsla,M3,20260519,1994,300102.6346,8889093.7809,195693682.7285,108.1506,47.8280,100.0000,29.8612,10.3372,129.7327,246.8951,19.3396,0.6230,1.8252,0.0000,0.7341,0.8999,2.3425
CH,50.0000,33333,pue,none,20260519,1994,573970.5000,17248429.4060,393503620.7227,209.8559,44.7372,100.0000,30.6146,14.1739,157.9583,411.2177,20.4587,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,pue,GridPilot-PUE,20260519,1994,300102.6346,8950146.2823,200373962.1779,108.8934,46.3688,100.0000,30.6798,13.2409,147.7009,377.5530,19.0377,0.7585,1.6315,-0.0000,-0.0653,100.9624,49.0795
CH,50.0000,33333,fsla,none,20260520,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.6083,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260520,1994,300102.6346,8986920.5840,192011485.3384,109.3409,45.4898,100.0000,30.0377,10.8814,137.3636,263.1739,17.4097,0.7870,-0.5130,0.0000,0.5576,-0.2904,4.1801
CH,50.0000,33333,fsla,M1,20260520,1994,300102.6346,8986920.5840,192011485.3384,109.3409,45.4898,100.0000,30.0377,10.8814,137.3636,263.1739,17.4097,0.7870,-0.5130,0.0000,0.5576,-0.2904,4.1801
CH,50.0000,33333,fsla,M2,20260520,1994,300102.6346,8986920.5840,192011485.3384,109.3409,45.4898,100.0000,30.0377,10.8814,137.3636,263.1739,17.4097,0.7870,-0.5130,0.0000,0.5576,-0.2904,4.1801
CH,50.0000,33333,fsla,M3,20260520,1994,300102.6346,8986920.5840,192011485.3384,109.3409,45.4898,100.0000,30.0377,10.8814,137.3636,263.1739,17.4097,0.7870,-0.5130,0.0000,0.5576,-0.2904,4.1801
CH,50.0000,33333,pue,none,20260520,1994,573970.5000,17248429.4060,393503620.7227,209.8559,44.7372,100.0000,30.6146,14.1739,157.9583,411.2177,20.4587,0.8417,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,pue,GridPilot-PUE,20260520,1994,300102.6346,8936918.9820,199549026.8733,108.7325,46.6849,100.0000,30.6165,13.6077,149.0162,377.5530,19.0207,0.8334,1.9477,0.0000,-0.0019,101.1234,49.2892
CH,50.0000,33333,fsla,none,20260521,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260521,1994,300102.6346,9043054.7425,182685126.4448,110.0238,44.1481,100.0000,29.9081,11.6759,127.0000,308.1732,15.2035,0.7918,-1.8547,0.0000,0.6873,-0.9733,8.8342
CH,50.0000,33333,fsla,M1,20260521,1994,300102.6346,9043054.7425,182685126.4448,110.0238,44.1481,100.0000,29.9081,11.6759,127.0000,308.1732,15.2035,0.7918,-1.8547,0.0000,0.6873,-0.9733,8.8342
CH,50.0000,33333,fsla,M2,20260521,1994,300102.6346,9043054.7425,182685126.4448,110.0238,44.1481,100.0000,29.9081,11.6759,127.0000,308.1732,15.2035,0.7918,-1.8547,0.0000,0.6873,-0.9733,8.8342
CH,50.0000,33333,fsla,M3,20260521,1994,300102.6346,9043054.7425,182685126.4448,110.0238,44.1481,100.0000,29.9081,11.6759,127.0000,308.1732,15.2035,0.7918,-1.8547,0.0000,0.6873,-0.9733,8.8342
CH,50.0000,33333,pue,none,20260521,1994,573970.5000,17248429.4060,393503620.7227,209.8559,44.7372,100.0000,30.6146,14.1739,157.9583,411.2177,20.4587,0.7380,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,pue,GridPilot-PUE,20260521,1994,300102.6346,8927391.5141,203656790.2913,108.6166,46.9126,100.0000,30.6159,13.6895,149.7963,411.2177,20.6280,0.7536,2.1754,0.0000,-0.0013,101.2393,48.2453
CH,50.0000,33333,fsla,none,20260522,1994,300022.1538,8963054.1555,200387825.1914,109.0505,46.0028,100.0000,30.5953,15.0694,170.7893,451.3987,19.8421,0.9081,0.0000,0.0000,0.0000,0.0000,0.0000
CH,50.0000,33333,fsla,M0,20260522,1994,300102.6346,8918748.3442,193613704.7975,108.5114,47.1192,100.0000,29.9690,10.1686,124.8927,246.0154,19.2841,0.8260,1.1165,0.0000,0.6264,0.5391,3.3805
CH,50.0000,33333,fsla,M1,20260522,1994,300102.6346,8918748.3442,193613704.7975,108.5114,47.1192,100.0000,29.9690,10.1686,124.8927,246.0154,19.2841,0.8260,1.1165,0.0000,0.6264,0.5391,3.3805
CH,50.0000,33333,fsla,M2,20260522,1994,300102.6346,8918748.3442,193613704.7975,108.5114,47.1192,100.0000,29.9690,10.1686,124.8927,246.0154,19.2841,0.8260,1.1165,0.0000,0.6264,0.5391,3.3805
