country,mw,tier,tier_name,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,cfe_lift_pp_vs_t0
DE,50.0000,2,T2,20260520,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260521,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260522,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260523,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260524,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,3,T3,20260517,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260518,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260519,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260520,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260521,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260522,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260523,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,3,T3,20260524,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,0.5779
DE,50.0000,4,T4,20260517,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260518,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260519,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260520,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260522,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260521,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260523,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,4,T4,20260524,1994,300102.6346,72168542.9919,1703612209.7226,878.0506,70.8105,0.0000,268.7118,13.1900,143.0819,368.4054,2.6135
DE,50.0000,5,T5,20260517,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260518,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260519,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260520,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260521,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260522,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260523,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,5,T5,20260524,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
PL,1.0000,0,T0,20260518,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260517,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260519,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260520,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260521,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260522,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260523,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,0,T0,20260524,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,0.0000
PL,1.0000,1,T1,20260517,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260518,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260519,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260520,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260521,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260522,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260523,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,1,T1,20260524,1994,6374.6483,3444253.5990,4179016.2092,41.9051,62.4873,0.0000,558.3457,11.1552,72.4769,120.1289,1.4726
PL,1.0000,2,T2,20260517,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260518,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260519,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260520,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260522,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260521,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260523,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,2,T2,20260524,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,3,T3,20260517,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260518,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260519,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260520,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260521,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260522,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260523,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,3,T3,20260524,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,0.8164
PL,1.0000,4,T4,20260517,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260518,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260519,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260520,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260522,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260521,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260523,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,4,T4,20260524,1994,6378.2154,3392808.4841,3972401.6716,41.2792,64.1976,0.0000,575.3126,14.3107,152.9736,411.2177,3.1829
PL,1.0000,5,T5,20260517,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260518,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260519,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260520,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260521,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260522,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260523,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,1.0000,5,T5,20260524,1994,6378.2154,3466654.4108,4273076.2207,42.1776,61.8312,0.0000,577.4307,15.4610,172.6894,457.1975,0.8165
PL,10.0000,0,T0,20260517,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260518,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260519,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260520,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260522,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260521,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260523,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,0,T0,20260524,1994,60314.7771,32744671.7779,69394507.3456,398.3935,61.9576,0.0000,576.7592,15.1422,172.4286,457.1975,0.0000
PL,10.0000,1,T1,20260517,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260518,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260519,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260520,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260521,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260522,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260523,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,1,T1,20260524,1994,60306.3771,32279965.0057,67818869.8012,392.7396,63.5171,0.0000,558.7693,10.5867,72.4551,122.6902,1.5595
PL,10.0000,2,T2,20260518,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260517,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260519,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260520,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260521,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260522,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260523,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,2,T2,20260524,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,3,T3,20260517,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260518,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260519,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260520,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260522,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260521,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260523,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,3,T3,20260524,1994,60331.3467,32607206.0869,69573976.8717,396.7210,62.4538,0.0000,577.8783,14.2801,159.1382,411.2177,0.4962
PL,10.0000,4,T4,20260518,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260517,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260519,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260520,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260521,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260522,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260523,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,4,T4,20260524,1994,60331.3467,32050371.8675,69400030.4648,389.9462,64.3402,0.0000,577.2990,13.4827,144.3850,377.2385,2.3826
PL,10.0000,5,T5,20260517,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260518,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260519,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260520,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260521,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260522,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260523,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,10.0000,5,T5,20260524,1994,60331.3467,32607183.5531,69583175.6493,396.7207,62.4539,0.0000,577.8783,14.2801,159.1382,411.2177,0.4963
PL,50.0000,0,T0,20260517,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260518,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260519,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260520,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260521,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260522,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260523,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,0,T0,20260524,1994,300022.1538,162803872.5238,3609729780.5056,1980.7804,62.0101,0.0000,576.9434,15.0694,170.7893,451.3987,0.0000
PL,50.0000,1,T1,20260517,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260518,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260519,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260520,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260521,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260522,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260523,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,1,T1,20260524,1994,299981.3538,160520995.3726,3495063764.7372,1953.0054,63.5504,0.0000,558.8370,10.5491,71.5507,122.7706,1.5403
PL,50.0000,2,T2,20260517,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260518,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260519,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260520,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260521,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260522,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260523,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,2,T2,20260524,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,3,T3,20260517,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260518,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260519,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260520,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260521,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260522,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260523,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,3,T3,20260524,1994,300102.6346,162076722.2668,3656105378.4587,1971.9335,62.5351,0.0000,577.8597,14.1739,157.9583,411.2177,0.5250
PL,50.0000,4,T4,20260517,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260518,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260519,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260520,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260521,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260522,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260523,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,4,T4,20260524,1994,300102.6346,159390750.7905,3727527898.7437,1939.2541,64.3644,0.0000,577.6622,13.4138,145.6811,372.3365,2.3543
PL,50.0000,5,T5,20260517,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,5,T5,20260518,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,5,T5,20260519,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,5,T5,20260520,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,5,T5,20260521,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
PL,50.0000,5,T5,20260522,1994,300102.6346,162076612.8168,3656115654.9489,1971.9321,62.5352,0.0000,577.8597,14.1739,157.9583,411.2177,0.5251
